	Plot	Row Numbers	Filter Type	Genotype	ExG	RGB	NGR	GLI	VARI	MGR	VEG
180701_djifc6310_J1_NE_row_41_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 140	check1	0.4944696477	0.5203288569	0.2504869446	0.2948693412	0.3521523022	0.446281046	1.959981051
180701_djifc6310_J1_NE_row_41_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu pre	check1	0.5433303099	0.5534080562	0.2701474575	0.3159326531	0.3758001634	0.4800135383	2.049424923
180701_djifc6310_J1_NE_row_41_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu post	check1	0.5401170137	0.5518898574	0.269503893	0.3149404848	0.3753126684	0.4789602416	2.045207358
180701_djifc6310_J1_NE_row_41_range_1_rep_4.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Custom	check1	0.4879658723	0.5125759771	0.2466195383	0.2905530051	0.3467387587	0.4392517714	1.944088612
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 135	check1	0.4987902512	0.5133367761	0.247584778	0.2924537183	0.3463510359	0.4379510832	1.982572988
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 136	check1	0.5045654986	0.5174588721	0.2503273158	0.2950219038	0.3500734867	0.4427859826	1.99332763
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 137	check1	0.5102455461	0.5215320291	0.2530105713	0.2975521948	0.3537021499	0.4475043494	2.004113578
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 138	check1	0.5156577744	0.5255881011	0.2556092355	0.3000632571	0.3571935331	0.4520734096	2.014690851
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 139	check1	0.5203847099	0.5292417596	0.2578978748	0.3023272611	0.3602262013	0.4560713073	2.024175907
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 140	check1	0.5253008239	0.5332589487	0.2603219418	0.3048059261	0.3633260041	0.4603013461	2.034403711
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu pre	check1	0.5993064644	0.5952547846	0.2949780236	0.3445988346	0.4031102307	0.5176716939	2.209978027
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu post	check1	0.6015874629	0.5970676194	0.2957560618	0.3458192573	0.4036563578	0.5188692927	2.21568305
180701_djifc6310_J1_NE_row_41_range_1_rep_5.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Custom	check1	0.5135859445	0.5196461363	0.2534071053	0.2969658158	0.3539939034	0.4481332505	2.005188141
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 135	check1	0.5008062742	0.5193128141	0.2498417327	0.2940221616	0.3508720201	0.4461520223	1.96475227
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 136	check1	0.5054113076	0.5228157964	0.25219864	0.2962018641	0.3540953709	0.4503288539	1.973477538
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 137	check1	0.5099723101	0.5263118721	0.2545566812	0.2983853836	0.3573141357	0.4544844845	1.982284875
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 138	check1	0.5142793037	0.5295580518	0.2567606693	0.3004202615	0.3603106504	0.4583542127	1.990580521
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 139	check1	0.5179758967	0.5323704307	0.2586206398	0.3021800352	0.3628085398	0.4616014046	1.997767477
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 140	check1	0.521777056	0.5353291264	0.2605622102	0.3040400599	0.3653798424	0.4649701815	2.005413373
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu pre	check1	0.5941957674	0.5965741808	0.2938274057	0.3430522486	0.4029836916	0.5200592584	2.173080817
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu post	check1	0.5946964897	0.5971071361	0.294066485	0.3434024266	0.4031813295	0.5204332934	2.174658875
180701_djifc6310_J1_NE_row_41_range_1_rep_6.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Custom	check1	0.5154909199	0.5279416028	0.2567602736	0.2997968596	0.36022683	0.458215138	1.990091705
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 135	check1	0.4751648881	0.5080600958	0.244552997	0.2852465781	0.347652413	0.4400522568	1.893539
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 136	check1	0.4793248605	0.5107330648	0.2466274602	0.2869179219	0.3506437821	0.4438418545	1.90045542
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 137	check1	0.4832883681	0.5131732408	0.2485329191	0.288445084	0.3533897364	0.4472986352	1.906853351
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 138	check1	0.4871781904	0.5156273293	0.2504089576	0.2899779126	0.3560637102	0.4507084173	1.913353483
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 139	check1	0.4904767525	0.5176682787	0.2519535712	0.2912484148	0.3582676062	0.453487707	1.918725329
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 140	check1	0.4937547447	0.5197637125	0.2535405443	0.2925748213	0.3604891776	0.4563061426	1.924183736
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu pre	check1	0.5241976658	0.5411561813	0.2672589954	0.3060318077	0.3781554178	0.4799389707	1.980020471
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu post	check1	0.5264910686	0.5433272301	0.268360864	0.3073991844	0.3793412724	0.4817618749	1.985450141
180701_djifc6310_J1_NE_row_41_range_1_rep_7.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Custom	check1	0.4905580012	0.5159467752	0.25156504	0.2904958289	0.3576394417	0.452627576	1.916658866
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 135	check1	0.4687584486	0.4936930822	0.2387924999	0.2757725995	0.3430766345	0.4327277836	1.839948701
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 136	check1	0.4728751788	0.4962322458	0.2407781326	0.2773340237	0.346004753	0.4363530624	1.846265259
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 137	check1	0.4770404059	0.4986540379	0.2427041989	0.2788354281	0.3488369285	0.4398260462	1.852485375
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 138	check1	0.4809977707	0.5010456879	0.2445488258	0.2803136801	0.3515215908	0.4431437592	1.858571454
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 139	check1	0.4844433042	0.5029821723	0.2460416592	0.2815063044	0.3536976523	0.4458144669	1.863506701
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 140	check1	0.4877422743	0.5049731737	0.2475269917	0.2827436262	0.3558160435	0.4484333793	1.868584999
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu pre	check1	0.5106743109	0.5196443562	0.2570406603	0.2918686136	0.368397518	0.4648285384	1.905668662
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu post	check1	0.5102936057	0.5194682871	0.2569004142	0.2917550166	0.3682008846	0.4645899469	1.905150281
180701_djifc6310_J1_NE_row_41_range_1_rep_8.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Custom	check1	0.4848199359	0.5015362003	0.2457194013	0.2808804584	0.3531916961	0.4450523812	1.861999859
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 135	check1	0.4674243476	0.4999599151	0.2436016806	0.2783345995	0.3524774965	0.4415367799	1.845392774
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 136	check1	0.4718094301	0.5027186839	0.2457870093	0.2800332536	0.3557060816	0.4455223728	1.852216959
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 137	check1	0.4760912834	0.5053270867	0.2478735606	0.2816431868	0.3587902892	0.4492892046	1.858618419
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 138	check1	0.4801376196	0.5077474944	0.2498460417	0.283159212	0.361681878	0.4528419786	1.864726588
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 139	check1	0.4837002349	0.5097503939	0.2514600694	0.284396572	0.3640603531	0.4557451065	1.869916903
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	ExG 140	check1	0.4871031841	0.511733337	0.2530073324	0.285619977	0.3663124631	0.4585083453	1.875041785
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu pre	check1	0.5092852946	0.5246776979	0.2622182428	0.2937458159	0.3788617115	0.4744746277	1.908510497
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Otsu post	check1	0.5080993497	0.5239792659	0.2617751713	0.2933078056	0.3782995147	0.4737214708	1.906656345
180701_djifc6310_J1_NE_row_41_range_1_rep_9.tif	180701_djifc6310_J1_NE_row_41_range_1	4581 and 4582	Custom	check1	0.4845582913	0.5088406906	0.2514739359	0.2840989166	0.3640119091	0.4555736411	1.869504162
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 135	check2	0.5093040817	0.4562011425	0.2243655575	0.2474222669	0.3420332157	0.4153151226	1.709273735
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 136	check2	0.5147939916	0.4594468709	0.2266121826	0.2493411649	0.3453473443	0.4194072652	1.715856546
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 137	check2	0.5200416491	0.4624374867	0.2287301625	0.2511208362	0.3484788061	0.4232427636	1.722025837
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 138	check2	0.5248483674	0.4649631884	0.2305657921	0.2526438656	0.351172538	0.4265627171	1.727461353
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 139	check2	0.5289449164	0.4669947965	0.2320774214	0.253870778	0.3534044929	0.4292914892	1.73187421
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 140	check2	0.5326367195	0.4688285208	0.2334341026	0.254986189	0.3553838159	0.4317323017	1.735928592
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu pre	check2	0.5669243246	0.4857461569	0.2445092963	0.2653833509	0.3701497915	0.4512753001	1.774404048
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu post	check2	0.5683003803	0.4866931916	0.2449899782	0.2659663806	0.3706624865	0.4521022011	1.776507699
180701_djifc6310_J1_NE_row_43_range_6_rep_1.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Custom	check2	0.5303118888	0.4661731897	0.2320182965	0.2535234977	0.3533280837	0.4291411755	1.731262009
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 135	check2	0.5059969465	0.4641671672	0.2265880948	0.253457379	0.3401001822	0.4179532222	1.733093625
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 136	check2	0.5107208162	0.4668789712	0.2285542193	0.2550611986	0.3430482049	0.4215540857	1.738816136
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 137	check2	0.5153395529	0.4694475547	0.2304338665	0.256592789	0.3458574838	0.4249710111	1.744401391
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 138	check2	0.5195041622	0.471698775	0.232076759	0.2579383096	0.3482944377	0.4279580239	1.74927291
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 139	check2	0.523174595	0.4735734094	0.2334758228	0.2590724812	0.3503636912	0.43047187	1.753449794
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 140	check2	0.5265396444	0.4752240154	0.2346859462	0.2600615675	0.3521496894	0.4326528871	1.757237098
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu pre	check2	0.554536502	0.4891444673	0.2433385983	0.2685202821	0.3635805007	0.4479272681	1.78861252
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu post	check2	0.5543622161	0.4891251346	0.2433264088	0.268510325	0.3635652529	0.4478979449	1.788581696
180701_djifc6310_J1_NE_row_43_range_6_rep_2.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Custom	check2	0.524430752	0.4729697038	0.2334739381	0.258843745	0.3503577273	0.430385201	1.753198347
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 135	check2	0.5058675949	0.4891348118	0.236826926	0.2732943777	0.3410558827	0.42805469	1.831953316
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 136	check2	0.5111432224	0.4919091873	0.2389041105	0.2749419165	0.3441715236	0.4318972399	1.838714171
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 137	check2	0.5158292101	0.494187053	0.2406679931	0.2762915383	0.3468444507	0.4351547433	1.844492011
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 138	check2	0.5201306529	0.496228098	0.2422213988	0.2774922687	0.3491946542	0.4380546985	1.849576825
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 139	check2	0.523799098	0.4978286194	0.243423131	0.2784133025	0.3510322242	0.4403018536	1.853598101
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 140	check2	0.5272394877	0.4994126613	0.2445839918	0.2793478895	0.3527573462	0.4424438227	1.857537381
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu pre	check2	0.5624070994	0.5175284953	0.2542967428	0.2901185569	0.3647606518	0.459992559	1.898364408
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu post	check2	0.5636911415	0.5186610057	0.2548689706	0.2908200814	0.3653864936	0.4609582741	1.901096672
180701_djifc6310_J1_NE_row_43_range_6_rep_3.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Custom	check2	0.5232715073	0.4954776044	0.2425139939	0.2773113956	0.3495710363	0.4384209341	1.850066111
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 135	check2	0.4958107866	0.5199530284	0.2497970562	0.2978778672	0.3447847834	0.4393540313	1.976289863
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 136	check2	0.501573131	0.5229295711	0.2521150895	0.2997169915	0.3481409724	0.4436881635	1.985499237
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 137	check2	0.5070211905	0.5257976928	0.2543862852	0.3015217976	0.3514167862	0.4478365002	1.994226676
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 138	check2	0.5120801621	0.5284619204	0.256451226	0.3031747972	0.3543865179	0.4516768582	2.002370939
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 139	check2	0.5163019916	0.5306218234	0.2580504308	0.3044870926	0.3566811232	0.4546799803	2.009040021
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 140	check2	0.520477693	0.5329032378	0.2596900036	0.3058855041	0.359003992	0.4577312527	2.015704135
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu pre	check2	0.5790759749	0.5642814185	0.2773468269	0.3252568375	0.3804277542	0.4893794726	2.100734497
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu post	check2	0.5811344396	0.56532206	0.2777921899	0.3259114724	0.3808177587	0.4901561187	2.103313725
180701_djifc6310_J1_NE_row_43_range_6_rep_4.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Custom	check2	0.5134273826	0.5253403395	0.2558165207	0.3017849872	0.3533545716	0.450451503	1.99910178
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 135	check2	0.4752460876	0.5589133809	0.2786756801	0.3267906746	0.3792354791	0.4798608322	2.149084185
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 136	check2	0.4800100022	0.5622016259	0.2811056264	0.328880814	0.3825726268	0.4842325502	2.159478817
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 137	check2	0.4846027584	0.5653626564	0.2834500078	0.3308966502	0.3858110022	0.4884339188	2.169470089
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 138	check2	0.4890340013	0.5684551987	0.2856636465	0.3328382377	0.3888929617	0.4924379368	2.179341388
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 139	check2	0.4928208064	0.5709893822	0.2875062294	0.3344513612	0.3914008834	0.4957271211	2.187594077
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	ExG 140	check2	0.4967017791	0.5734396757	0.2892696153	0.3360077895	0.3937555378	0.4989363433	2.195755074
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu pre	check2	0.5620093297	0.604238289	0.3089178582	0.3561682996	0.4172654462	0.5327486618	2.302162747
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Otsu post	check2	0.5589229048	0.6030062869	0.308230942	0.355351492	0.4165439452	0.5316711218	2.297630834
180701_djifc6310_J1_NE_row_43_range_6_rep_5.tif	180701_djifc6310_J1_NE_row_43_range_6	4085 and 4086	Custom	check2	0.4913185295	0.5664187053	0.2857440779	0.3321713682	0.3887165582	0.4924131021	2.179562236
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 135	check1	0.4500137337	0.5367917767	0.2532319149	0.3079786416	0.3449971858	0.4457439313	2.027610433
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 136	check1	0.4555730872	0.5407913804	0.2558849441	0.3104076791	0.3486787028	0.4506317434	2.039066534
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 137	check1	0.4609620948	0.5447504081	0.258546419	0.3128647618	0.3523117574	0.4554102167	2.0501286
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 138	check1	0.4663213679	0.5489525759	0.2612582445	0.3154560434	0.3559445366	0.4602936127	2.061611502
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 139	check1	0.4711810105	0.5525990852	0.2636273733	0.3177231727	0.3591002046	0.4645147726	2.071854884
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 140	check1	0.4760528746	0.5564995439	0.2661199486	0.3201592381	0.362356243	0.4689385669	2.082684096
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	Otsu pre	check1	0.5297699363	0.5956090157	0.289188201	0.3457119249	0.3892653919	0.5076619676	2.204077383
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	Otsu post	check1	0.5276262596	0.5944695578	0.288564267	0.3449682948	0.3885778363	0.5066387074	2.200250102
180701_djifc6310_J1_NE_row_44_range_4_rep_1.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	Custom	check1	0.4687930035	0.5464601786	0.2612301162	0.3145617334	0.3556625906	0.4600062246	2.061202727
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 135	check1	0.4469054437	0.5193618544	0.2347562124	0.2934796628	0.3219119096	0.4175264091	1.94010763
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 136	check1	0.4522491408	0.5230023	0.237276453	0.2957225618	0.3254651434	0.4222871546	1.950076094
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 137	check1	0.457541448	0.5266426946	0.239794458	0.2979735797	0.3289579322	0.4269926998	1.959930159
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 138	check1	0.462777301	0.5303928448	0.2423377192	0.3002989049	0.33229825	0.4317266287	1.969856242
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 139	check1	0.4674622514	0.5336729409	0.2445547402	0.3023562442	0.3351982218	0.4358005505	1.978744371
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 140	check1	0.472355206	0.5371665427	0.2469137724	0.3045551431	0.338262266	0.4400981216	1.988305883
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	Otsu pre	check1	0.5185163335	0.5672643282	0.265088481	0.3241485745	0.359618447	0.4717642968	2.076265404
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	Otsu post	check1	0.5185163335	0.5672643282	0.265088481	0.3241485745	0.359618447	0.4717642968	2.076265404
180701_djifc6310_J1_NE_row_44_range_4_rep_2.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	Custom	check1	0.4653932708	0.5278838476	0.2424747092	0.2994646016	0.3320746536	0.4318797162	1.969423765
180701_djifc6310_J1_NE_row_44_range_4_rep_3.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 135	check1	0.4444436564	0.4986060325	0.220966207	0.2801607928	0.3023337146	0.397580296	1.853730335
180701_djifc6310_J1_NE_row_44_range_4_rep_3.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 136	check1	0.4502938588	0.5018473272	0.2233819536	0.2820922382	0.3059002449	0.4022974397	1.863022357
180701_djifc6310_J1_NE_row_44_range_4_rep_3.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 137	check1	0.4560128506	0.5051740755	0.2257903905	0.2840882011	0.3093948379	0.4068936824	1.872150577
180701_djifc6310_J1_NE_row_44_range_4_rep_3.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 138	check1	0.4615514995	0.5084726955	0.2281829731	0.2860999745	0.3128074051	0.4114221832	1.881035393
180701_djifc6310_J1_NE_row_44_range_4_rep_3.tif	180701_djifc6310_J1_NE_row_44_range_4	4287 and 4288	ExG 139	check1	0.466514401	0.5113575609	0.2302286476	0.2878597062	0.3156984663	0.4152408951	1.888585647
