Row,Filename,Plot,Row.Numbers,Filter.Type,Genotype.x,Image,Light.Value,Average.Saturation,Reference.Rep,Pixels.Remaining,Total,Percent.Cover,file,date,Pedigree,Genotype.y,Treatment,Rep
4501,190822_djifc6310s_Aug22_SW_row_42_range_1_rep_3_isref_1.tif,190822_djifc6310s_Aug22_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0875.JPG,10.97085365,27.15874815,1,264691,307193,86.16439828,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,2
4501,190706_djifc6310_J6_SW_row_42_range_1_rep_5_isref_1.tif,190706_djifc6310_J6_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0055.JPG,12.55097764,87.03399319,1,156171,201825,77.37941286,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,2
4501,190706_djifc6310_J6_SW_row_42_range_1_rep_5_isref_1.tif,190706_djifc6310_J6_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0055.JPG,12.55097764,107.9398272,1,80790,201825,40.02972873,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,2
4501,190706_djifc6310_J6_SW_row_42_range_1_rep_5_isref_1.tif,190706_djifc6310_J6_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0055.JPG,12.55097764,108.0848399,1,80485,201825,39.8786077,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,2
4501,190706_djifc6310_J6_SW_row_42_range_1_rep_5_isref_1.tif,190706_djifc6310_J6_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0055.JPG,12.55097764,88.73196871,1,147801,201825,73.23225567,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,2
4501,190903_djifc6310s_Sept3_SW_row_42_range_1_rep_5_isref_1.tif,190903_djifc6310s_Sept3_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0116.JPG,8.321928095,31.00002358,1,268869,357305,75.24915688,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,2
4501,190820_djifc6310s_Aug20_SW_row_42_range_1_rep_8_isref_1.tif,190820_djifc6310s_Aug20_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0372.JPG,11.29278175,35.87226545,1,165322,267547,61.79175995,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,2
4501,190820_djifc6310s_Aug20_SW_row_42_range_1_rep_8_isref_1.tif,190820_djifc6310s_Aug20_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0372.JPG,11.29278175,33.34406068,1,229480,267547,85.77184569,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,2
4501,190905_djifc6310s_Sept5_SW_row_42_range_1_rep_6_isref_1.tif,190905_djifc6310s_Sept5_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0723.JPG,12.31116539,35.22268484,1,235027,276413,85.027477,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,2
4501,190905_djifc6310s_Sept5_SW_row_42_range_1_rep_6_isref_1.tif,190905_djifc6310s_Sept5_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0723.JPG,12.31116539,37.28058672,1,150127,276413,54.31256851,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,2
4501,190905_djifc6310s_Sept5_SW_row_42_range_1_rep_6_isref_1.tif,190905_djifc6310s_Sept5_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0723.JPG,12.31116539,35.31530566,1,202411,276413,73.22774254,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,2
4501,190820_djifc6310s_Aug20_SW_row_42_range_1_rep_8_isref_1.tif,190820_djifc6310s_Aug20_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0372.JPG,11.29278175,35.36552347,1,177800,267547,66.45561341,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,2
4501,190812_djifc6310s_Aug12_SW_row_42_range_1_rep_2_isref_1.tif,190812_djifc6310s_Aug12_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0120.JPG,10.22904954,33.7917833,1,156295,220195,70.98026749,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,2
4501,190903_djifc6310s_Sept3_SW_row_42_range_1_rep_5_isref_1.tif,190903_djifc6310s_Sept3_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0116.JPG,8.321928095,30.59298727,1,288958,357305,80.87152433,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,2
4501,190903_djifc6310s_Sept3_SW_row_42_range_1_rep_5_isref_1.tif,190903_djifc6310s_Sept3_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0116.JPG,8.321928095,31.55074612,1,211654,357305,59.23622675,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,2
4501,190903_djifc6310s_Sept3_SW_row_42_range_1_rep_5_isref_1.tif,190903_djifc6310s_Sept3_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0116.JPG,8.321928095,31.94919893,1,197422,357305,55.2530751,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,2
4501,190820_djifc6310s_Aug20_SW_row_42_range_1_rep_8_isref_1.tif,190820_djifc6310s_Aug20_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0372.JPG,11.29278175,32.91543823,1,244369,267547,91.33684923,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,2
4501,190814_djifc6310s_Aug14_SW_row_42_range_1_rep_5_isref_1.tif,190814_djifc6310s_Aug14_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0416.JPG,12.63263175,29.82596329,1,127617,188790,67.59733037,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,Nitrogen,2
4501,190812_djifc6310s_Aug12_SW_row_42_range_1_rep_2_isref_1.tif,190812_djifc6310s_Aug12_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0120.JPG,10.22904954,32.25863059,1,190535,220195,86.53012103,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,2
4501,190830_djifc6310s_Aug30_SW_row_42_range_1_rep_3_isref_1.tif,190830_djifc6310s_Aug30_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0313.JPG,11.61470984,27.21435322,1,275666,319507,86.27854789,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,2
4501,190830_djifc6310s_Aug30_SW_row_42_range_1_rep_3_isref_1.tif,190830_djifc6310s_Aug30_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0313.JPG,11.61470984,27.82458342,1,226425,319507,70.86699196,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,2
4501,190814_djifc6310s_Aug14_SW_row_42_range_1_rep_5_isref_1.tif,190814_djifc6310s_Aug14_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0416.JPG,12.63263175,30.206953,1,165013,188790,87.40558292,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,Nitrogen,2
4501,190814_djifc6310s_Aug14_SW_row_42_range_1_rep_5_isref_1.tif,190814_djifc6310s_Aug14_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0416.JPG,12.63263175,31.07454239,1,109476,188790,57.9882409,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,Nitrogen,2
4501,190814_djifc6310s_Aug14_SW_row_42_range_1_rep_5_isref_1.tif,190814_djifc6310s_Aug14_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0416.JPG,12.63263175,31.01969225,1,111101,188790,58.84898565,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug14.csv,Aug14,Check,Check,Nitrogen,2
4501,190812_djifc6310s_Aug12_SW_row_42_range_1_rep_2_isref_1.tif,190812_djifc6310s_Aug12_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0120.JPG,10.22904954,31.99130211,1,202679,220195,92.04523263,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,2
4501,190812_djifc6310s_Aug12_SW_row_42_range_1_rep_2_isref_1.tif,190812_djifc6310s_Aug12_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0120.JPG,10.22904954,33.37257751,1,165882,220195,75.33413565,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,2
4501,190827_djifc6310_Aug26_SW_row_42_range_1_rep_5_isref_1.tif,190827_djifc6310_Aug26_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0305.JPG,7.199730054,44.36412621,1,307090,330337,92.96264118,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,2
4501,190827_djifc6310_Aug26_SW_row_42_range_1_rep_5_isref_1.tif,190827_djifc6310_Aug26_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0305.JPG,7.199730054,47.89213082,1,183558,330337,55.56689078,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,2
4501,190827_djifc6310_Aug26_SW_row_42_range_1_rep_5_isref_1.tif,190827_djifc6310_Aug26_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0305.JPG,7.199730054,47.25505206,1,197278,330337,59.7202251,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,2
4501,190905_djifc6310s_Sept5_SW_row_42_range_1_rep_6_isref_1.tif,190905_djifc6310s_Sept5_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0723.JPG,12.31116539,37.4137433,1,144908,276413,52.42445182,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,2
4501,190830_djifc6310s_Aug30_SW_row_42_range_1_rep_3_isref_1.tif,190830_djifc6310s_Aug30_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0313.JPG,11.61470984,27.75820013,1,228867,319507,71.63129446,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,2
4501,190823_djifc6310_Aug23_SW_row_42_range_1_rep_6_isref_1.tif,190823_djifc6310_Aug23_SW_row_42_range_1,4501 and 4502,Otsu post,Check,DJI_0509.JPG,11.29278175,37.39558031,1,197515,267547,73.82441216,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,2
4501,190823_djifc6310_Aug23_SW_row_42_range_1_rep_6_isref_1.tif,190823_djifc6310_Aug23_SW_row_42_range_1,4501 and 4502,Otsu pre,Check,DJI_0509.JPG,11.29278175,37.2855687,1,200240,267547,74.84292479,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,2
4501,190830_djifc6310s_Aug30_SW_row_42_range_1_rep_3_isref_1.tif,190830_djifc6310s_Aug30_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0313.JPG,11.61470984,27.0747338,1,251935,319507,78.85116758,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,2
4501,190827_djifc6310_Aug26_SW_row_42_range_1_rep_5_isref_1.tif,190827_djifc6310_Aug26_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0305.JPG,7.199730054,44.98102615,1,295197,330337,89.36237842,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,2
4501,190823_djifc6310_Aug23_SW_row_42_range_1_rep_6_isref_1.tif,190823_djifc6310_Aug23_SW_row_42_range_1,4501 and 4502,ExG 131,Check,DJI_0509.JPG,11.29278175,36.17679242,1,236175,267547,88.27420977,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,2
4501,190823_djifc6310_Aug23_SW_row_42_range_1_rep_6_isref_1.tif,190823_djifc6310_Aug23_SW_row_42_range_1,4501 and 4502,Custom,Check,DJI_0509.JPG,11.29278175,36.44299047,1,223771,267547,83.638015,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,2
4505,190820_djifc6310s_Aug20_SW_row_40_range_1_rep_3_isref_1.tif,190820_djifc6310s_Aug20_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0349.JPG,11.95455985,34.7949174,1,250915,267547,93.78352215,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,2
4505,190816_djifc6310s_Aug16_SW_row_40_range_1_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0227.JPG,6.936637939,25.75744771,1,295021,330337,89.3090995,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,2
4505,190820_djifc6310s_Aug20_SW_row_40_range_1_rep_3_isref_1.tif,190820_djifc6310s_Aug20_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0349.JPG,11.95455985,41.52986216,1,107244,267547,40.08417213,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,2
4505,190820_djifc6310s_Aug20_SW_row_40_range_1_rep_3_isref_1.tif,190820_djifc6310s_Aug20_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0349.JPG,11.95455985,40.52617064,1,122080,267547,45.62936606,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,2
4505,190820_djifc6310s_Aug20_SW_row_40_range_1_rep_3_isref_1.tif,190820_djifc6310s_Aug20_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0349.JPG,11.95455985,35.47069055,1,226216,267547,84.55187313,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug20.csv,Aug20,Check,Check,Nitrogen,2
4505,190823_djifc6310_Aug23_SW_row_40_range_1_rep_4_isref_1.tif,190823_djifc6310_Aug23_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0508.JPG,10.97085365,36.33436558,1,203869,267547,76.19932199,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,2
4505,190823_djifc6310_Aug23_SW_row_40_range_1_rep_4_isref_1.tif,190823_djifc6310_Aug23_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0508.JPG,10.97085365,36.19563627,1,209242,267547,78.20756727,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,2
4505,190823_djifc6310_Aug23_SW_row_40_range_1_rep_4_isref_1.tif,190823_djifc6310_Aug23_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0508.JPG,10.97085365,35.10597024,1,235408,267547,87.98753116,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,2
4505,190706_djifc6310_J6_SW_row_40_range_1_rep_6_isref_1.tif,190706_djifc6310_J6_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0056.JPG,12.55097764,86.87279048,1,148105,201825,73.38288121,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,2
4505,190706_djifc6310_J6_SW_row_40_range_1_rep_6_isref_1.tif,190706_djifc6310_J6_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0056.JPG,12.55097764,103.6932682,1,87204,201825,43.20772947,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,2
4505,190706_djifc6310_J6_SW_row_40_range_1_rep_6_isref_1.tif,190706_djifc6310_J6_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0056.JPG,12.55097764,103.1093689,1,89658,201825,44.42363434,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,2
4505,190706_djifc6310_J6_SW_row_40_range_1_rep_6_isref_1.tif,190706_djifc6310_J6_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0056.JPG,12.55097764,88.27295748,1,141053,201825,69.88876502,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_J6.csv,July6,Check,Check,Nitrogen,2
4505,190822_djifc6310s_Aug22_SW_row_40_range_1_rep_2_isref_1.tif,190822_djifc6310s_Aug22_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0875.JPG,10.97085365,26.06883117,1,280541,307193,91.32402106,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,2
4505,190822_djifc6310s_Aug22_SW_row_40_range_1_rep_2_isref_1.tif,190822_djifc6310s_Aug22_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0875.JPG,10.97085365,27.52231057,1,221356,307193,72.05763152,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,2
4505,190823_djifc6310_Aug23_SW_row_40_range_1_rep_4_isref_1.tif,190823_djifc6310_Aug23_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0508.JPG,10.97085365,34.87193403,1,245335,267547,91.69790728,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug23.csv,Aug23,Check,Check,Nitrogen,2
4505,190905_djifc6310s_Sept5_SW_row_40_range_1_rep_5_isref_1.tif,190905_djifc6310s_Sept5_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0723.JPG,12.31116539,33.60576468,1,237177,276413,85.80529859,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,2
4505,190905_djifc6310s_Sept5_SW_row_40_range_1_rep_5_isref_1.tif,190905_djifc6310s_Sept5_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0723.JPG,12.31116539,35.53519157,1,152945,276413,55.33205746,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,2
4505,190905_djifc6310s_Sept5_SW_row_40_range_1_rep_5_isref_1.tif,190905_djifc6310s_Sept5_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0723.JPG,12.31116539,35.74411784,1,139900,276413,50.61267017,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,2
4505,190905_djifc6310s_Sept5_SW_row_40_range_1_rep_5_isref_1.tif,190905_djifc6310s_Sept5_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0723.JPG,12.31116539,33.66934673,1,199652,276413,72.22959846,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept5.csv,Sept5,Check,Check,Nitrogen,2
4505,190822_djifc6310s_Aug22_SW_row_40_range_1_rep_2_isref_1.tif,190822_djifc6310s_Aug22_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0875.JPG,10.97085365,27.67380273,1,215805,307193,70.2506242,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,2
4505,190822_djifc6310s_Aug22_SW_row_40_range_1_rep_2_isref_1.tif,190822_djifc6310s_Aug22_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0875.JPG,10.97085365,26.08475166,1,266237,307193,86.66766495,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug22.csv,Aug22,Check,Check,Nitrogen,2
4505,190901_djifc6310s_Sept1_SW_row_40_range_1_rep_2_isref_1.tif,190901_djifc6310s_Sept1_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0496.JPG,11.61470984,25.57774542,1,291130,297297,97.92564338,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,2
4505,190901_djifc6310s_Sept1_SW_row_40_range_1_rep_2_isref_1.tif,190901_djifc6310s_Sept1_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0496.JPG,11.61470984,27.4458236,1,196661,297297,66.14967524,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,2
4505,190901_djifc6310s_Sept1_SW_row_40_range_1_rep_2_isref_1.tif,190901_djifc6310s_Sept1_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0496.JPG,11.61470984,28.19938433,1,163025,297297,54.83573665,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,2
4505,190901_djifc6310s_Sept1_SW_row_40_range_1_rep_2_isref_1.tif,190901_djifc6310s_Sept1_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0496.JPG,11.61470984,25.72406504,1,281535,297297,94.69823106,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept1.csv,Sept1,Check,Check,Nitrogen,2
4505,190903_djifc6310s_Sept3_SW_row_40_range_1_rep_4_isref_1.tif,190903_djifc6310s_Sept3_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0116.JPG,8.321928095,31.24652834,1,284244,357305,79.5522033,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,2
4505,190903_djifc6310s_Sept3_SW_row_40_range_1_rep_4_isref_1.tif,190903_djifc6310s_Sept3_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0116.JPG,8.321928095,32.42155568,1,216066,357305,60.47102615,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,2
4505,190903_djifc6310s_Sept3_SW_row_40_range_1_rep_4_isref_1.tif,190903_djifc6310s_Sept3_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0116.JPG,8.321928095,33.19965188,1,191655,357305,53.63904787,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,2
4505,190903_djifc6310s_Sept3_SW_row_40_range_1_rep_4_isref_1.tif,190903_djifc6310s_Sept3_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0116.JPG,8.321928095,31.62311124,1,265511,357305,74.30934356,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Sept3.csv,Sept3,Check,Check,Nitrogen,2
4505,190827_djifc6310_Aug26_SW_row_40_range_1_rep_6_isref_1.tif,190827_djifc6310_Aug26_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0305.JPG,7.199730054,44.61216833,1,308195,330337,93.29714806,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,2
4505,190827_djifc6310_Aug26_SW_row_40_range_1_rep_6_isref_1.tif,190827_djifc6310_Aug26_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0305.JPG,7.199730054,49.8690005,1,170578,330337,51.63757012,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,2
4505,190827_djifc6310_Aug26_SW_row_40_range_1_rep_6_isref_1.tif,190827_djifc6310_Aug26_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0305.JPG,7.199730054,51.57660758,1,144782,330337,43.82857506,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,2
4505,190827_djifc6310_Aug26_SW_row_40_range_1_rep_6_isref_1.tif,190827_djifc6310_Aug26_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0305.JPG,7.199730054,45.30552029,1,296761,330337,89.83583431,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug26.csv,Aug26,Check,Check,Nitrogen,2
4505,190816_djifc6310s_Aug16_SW_row_40_range_1_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0227.JPG,6.936637939,25.50641347,1,308174,330337,93.29079092,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,2
4505,190816_djifc6310s_Aug16_SW_row_40_range_1_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0227.JPG,6.936637939,28.39421219,1,162014,330337,49.0450661,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,2
4505,190816_djifc6310s_Aug16_SW_row_40_range_1_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0227.JPG,6.936637939,28.18812565,1,174483,330337,52.81969625,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug16.csv,Aug16,Check,Check,Nitrogen,2
4505,190830_djifc6310s_Aug30_SW_row_40_range_1_rep_2_isref_1.tif,190830_djifc6310s_Aug30_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0313.JPG,11.61470984,26.00318833,1,279182,319507,87.37899326,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,2
4505,190830_djifc6310s_Aug30_SW_row_40_range_1_rep_2_isref_1.tif,190830_djifc6310s_Aug30_SW_row_40_range_1,4505 and 4506,Otsu post,Check,DJI_0313.JPG,11.61470984,26.85269103,1,227068,319507,71.06823951,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,2
4505,190830_djifc6310s_Aug30_SW_row_40_range_1_rep_2_isref_1.tif,190830_djifc6310s_Aug30_SW_row_40_range_1,4505 and 4506,Otsu pre,Check,DJI_0313.JPG,11.61470984,26.75781555,1,233674,319507,73.13579984,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,2
4505,190830_djifc6310s_Aug30_SW_row_40_range_1_rep_2_isref_1.tif,190830_djifc6310s_Aug30_SW_row_40_range_1,4505 and 4506,Custom,Check,DJI_0313.JPG,11.61470984,25.99732175,1,256483,319507,80.27461057,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug30.csv,Aug30,Check,Check,Nitrogen,2
4505,190812_djifc6310s_Aug12_SW_row_40_range_1_rep_2_isref_1.tif,190812_djifc6310s_Aug12_SW_row_40_range_1,4505 and 4506,ExG 131,Check,DJI_0120.JPG,10.22904954,30.9764384,1,203114,220195,92.2427848,data/CanopyCoverage/SW/Plot4_canopy_ref_sat_Aug12.csv,Aug12,Check,Check,Nitrogen,2
