Aug12	NE	djifc6310s	190812	173018	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0269.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.403516	11.722386	1928	86	2	3	7	0
Aug12	NE	djifc6310s	190812	173020	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0270.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.525	11.716601	1235	86	2	3	8	0
Aug12	NE	djifc6310s	190812	173022	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0271.JPG	40.85242	-96.610395	701425.59397	4525122.908576	1.698549	11.762881	1382	86	2	3	9	0
Aug12	NE	djifc6310s	190812	172935	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0249.JPG	40.852475	-96.610375	701427.109756	4525128.969187	1.799044	18.547883	1701	167	2	4	1	0
Aug12	NE	djifc6310s	190812	172937	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0250.JPG	40.852475	-96.610375	701427.109756	4525128.969187	1.585	18.518958	1067	167	2	4	2	0
Aug12	NE	djifc6310s	190812	172939	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0251.JPG	40.852475	-96.610375	701427.109756	4525128.969187	1.388311	18.432184	1385	167	2	4	3	0
Aug12	NE	djifc6310s	190812	172941	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0252.JPG	40.852475	-96.610375	701427.109756	4525128.969187	1.353601	18.328054	2317	167	2	4	4	0
Aug12	NE	djifc6310s	190812	173016	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0268.JPG	40.852475	-96.610375	701427.109756	4525128.969187	1.336246	18.11401	2408	167	2	4	5	0
Aug12	NE	djifc6310s	190812	173018	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0269.JPG	40.852475	-96.610375	701427.109756	4525128.969187	1.382526	18.131365	1300	167	2	4	6	0
Aug12	NE	djifc6310s	190812	173020	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0270.JPG	40.852475	-96.610375	701427.109756	4525128.969187	1.585	18.195	305	167	2	4	7	1
Aug12	NE	djifc6310s	190812	173022	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0271.JPG	40.852475	-96.610375	701427.109756	4525128.969187	1.816399	18.25285	1007	167	2	4	8	0
Aug12	NE	djifc6310s	190812	173024	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0272.JPG	40.852475	-96.610375	701427.109756	4525128.969187	2.111432	20.572622	2107	167	2	4	9	0
Aug12	NE	djifc6310s	190812	173016	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0268.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.196257	24.295225	2236	170	2	5	1	0
Aug12	NE	djifc6310s	190812	173018	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0269.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.364021	24.33572	1202	170	2	5	2	0
Aug12	NE	djifc6310s	190812	173020	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0270.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.526	24.382	623	170	2	5	3	1
Aug12	NE	djifc6310s	190812	173022	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0271.JPG	40.852528	-96.610356	701428.495827	4525134.999216	1.682194	24.42828	1339	170	2	5	4	0
